id,observed_on,user_id,latitude,longitude,place_county_name,scientific_name,taxon_id,taxon_family_name
45086313,2017-10-10,1973897,34.7310246699,-114.4804088236,Mohave,Vanessa cardui,48548,Nymphalidae
45094036,2020-05-06,1513219,33.89004167,-111.95227,Maricopa,Danaus gilippus,51743,Nymphalidae
45106843,2020-05-05,332438,32.5319429303,-110.7447017119,Pinal,Callophrys augustinus,58543,Lycaenidae
45108549,2020-05-05,332438,32.5274754641,-110.7269677789,Pinal,Strymon melinus,50931,Lycaenidae
45109259,2020-05-05,332438,32.5319429303,-110.7447017119,Pinal,Callophrys gryneus siva,234705,Lycaenidae
45109402,2020-05-05,332438,32.4829629038,-110.6393975049,Pinal,Chlorostrymon simaethis,205152,Lycaenidae
45110162,2020-05-05,332438,32.5248093563,-110.7106751413,Pinal,Cyllopsis pyracmon,217999,Nymphalidae
45111556,2020-05-05,332438,32.5247641258,-110.7104712935,Pinal,Echinargus isola,118914,Lycaenidae
45111692,2020-05-05,332438,32.524863633,-110.7110291929,Pinal,Epargyreus clarus,81559,Hesperiidae
45115698,2020-05-06,2327641,32.5051625968,-110.705149211,Pima,Nymphalis antiopa,56832,Nymphalidae
45115763,2020-05-06,2327641,32.4934482342,-110.6742588803,Pima,Strymon melinus,50931,Lycaenidae
45116230,2012-02-08,970213,33.4635023,-111.9442156,Maricopa,Danaus gilippus,51743,Nymphalidae
45116649,2020-05-05,332438,32.5247641258,-110.7103532763,Pinal,Emesis zela,193851,Riodinidae
45116920,2020-05-05,332438,32.5242712,-110.7074459,Pinal,Achalarus casica,128085,Hesperiidae
45127258,2020-05-05,20834,32.24253833,-111.16841167,Pima,Battus philenor,49972,Papilionidae
45127306,2020-05-06,20834,32.24392167,-111.16555,Pima,Atlides halesus,59128,Lycaenidae
45128580,2020-05-06,2614686,33.570023888,-112.459556222,Maricopa,Agraulis vanillae,49150,Nymphalidae
45134071,2020-05-03,847810,31.7507654628,-110.8392087758,Pima,Celastrina echo,52484,Lycaenidae
45140146,2020-05-02,2325466,32.4434586444,-110.788122341,Pima,Adelpha eulalia,67559,Nymphalidae
45140975,2020-05-06,284685,32.2396438097,-110.9465193906,Pima,Papilio polyxenes,58523,Papilionidae
45143809,2020-04-19,481399,31.8870292054,-110.9785901992,Pima,Papilio rumiko,509627,Papilionidae
45143810,2020-04-19,481399,31.8870292054,-110.9785901992,Pima,Danaus gilippus,51743,Nymphalidae
45144370,2020-05-06,758510,32.4470787837,-110.7650254514,Pima,Epargyreus clarus,81559,Hesperiidae
45169655,2020-05-07,1951245,31.8330108906,-110.3492241347,Cochise,Papilio polyxenes,58523,Papilionidae
